Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Number of maternal deaths,SH.MMR.DTHS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13000,12000,13000,13000,12000,12000,12000,12000,11000,10000,10000,10000,10000,10000,10000,10000,9900,9100,9000,8900,8700,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114000,114000,114000,110000,109000,108000,105000,105000,106000,104000,101000,98000,94000,91000,89000,88000,85000,84000,82000,81000,81000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108000,108000,109000,109000,110000,111000,112000,115000,118000,120000,123000,121000,123000,125000,127000,125000,127000,127000,129000,129000,125000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,6,6,6,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,960,940,920,980,910,1000,980,960,940,970,980,960,940,910,850,900,900,910,800,760,760,..,..,..
Number of maternal deaths,SH.MMR.DTHS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6700,6400,6300,5800,5200,5000,4800,4500,4400,4100,3900,3600,3400,3300,3400,3200,3300,3100,2900,2900,2900,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20000,20000,20000,20000,19000,19000,19000,18000,18000,17000,17000,17000,16000,16000,15000,15000,15000,15000,15000,15000,14000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,510,510,500,560,520,450,440,450,430,410,410,370,330,320,310,300,300,270,230,220,290,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,19,18,17,17,15,14,14,13,14,14,13,13,12,13,11,10,10,10,9,10,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17,15,14,14,13,12,12,15,15,16,16,18,18,18,16,16,16,15,14,16,9,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,4,5,4,4,4,5,5,5,4,5,5,5,5,4,5,5,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78,76,73,71,68,66,61,57,57,60,60,58,57,55,55,54,45,40,39,39,54,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,3,4,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17000,16000,16000,15000,14000,14000,12000,13000,12000,11000,9600,9300,7200,6700,6700,6400,6000,5500,5200,4800,3700,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,22,16,13,10,10,8,6,5,4,3,3,2,2,2,2,1,1,1,1,1,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,9,9,8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,5,5,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,5,5,6,5,5,4,3,3,2,2,2,3,3,4,5,6,6,6,9,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1400,1400,1600,1600,1700,1700,1700,1700,1800,2100,2200,2300,2400,2500,2500,2500,2600,2600,2500,2400,2500,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46,39,36,31,29,28,26,21,20,18,16,13,12,11,10,10,8,8,6,6,6,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,730,660,650,640,600,590,570,580,550,490,480,470,470,460,430,430,420,430,450,460,420,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,6,6,5,5,4,4,4,3,3,3,3,2,2,3,2,2,2,2,2,2,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91,94,89,94,100,110,120,120,130,110,90,130,160,85,110,110,82,67,100,73,120,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400,2300,2400,2200,2300,2300,2300,2200,2200,2100,1900,1900,1700,1800,1900,1900,1800,1800,1800,1800,2000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,14,13,12,11,10,9,8,7,8,8,6,5,5,5,5,5,5,5,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2700,2700,2800,2600,2600,2600,2600,2600,2500,2500,2500,2400,2300,2400,2300,2200,2200,2100,2100,2200,2000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400,2300,2300,2400,2400,2400,2500,2500,2400,2500,2600,2500,2500,2400,2300,2300,2200,2100,2200,2100,2200,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16,13,12,11,10,9,9,8,8,7,6,5,6,5,5,5,5,4,5,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2000,1900,1600,1500,1500,1300,1200,1100,1100,950,940,860,850,790,790,720,670,690,700,700,710,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4000,4000,4000,3900,3900,4100,4100,3900,4100,4200,4200,4200,4000,4100,4000,3900,3900,4000,3900,4100,4100,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,32,34,35,35,38,38,38,48,47,45,44,45,43,44,43,46,47,41,40,41,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88,86,80,78,74,69,65,62,57,55,51,49,48,47,48,47,45,44,44,44,45,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2100,2100,2100,2200,2100,2100,2100,2100,2100,2200,2100,2100,2000,2000,1900,1800,1800,1900,1900,1900,1900,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210,190,180,180,170,150,130,120,120,110,100,89,84,79,77,76,77,71,66,61,61,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5800,5900,5700,5700,5900,6200,6500,6700,6800,7400,7600,7600,7600,7600,7300,7400,7600,7400,7400,7500,7800,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,83,76,76,66,62,67,67,62,59,57,49,46,43,38,38,34,33,34,33,34,..,..,..
Number of maternal deaths,SH.MMR.DTHS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10000,9100,8800,7000,8000,7600,7200,6800,6800,6200,6000,5700,5500,5200,4800,4500,4300,4000,3200,3000,2800,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,800,810,790,690,680,670,650,650,570,550,530,530,530,520,520,510,510,520,460,480,550,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,83,78,77,75,76,77,75,76,68,70,67,68,65,67,60,61,58,58,57,52,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15000,15000,15000,16000,16000,16000,16000,17000,17000,17000,18000,18000,19000,19000,19000,20000,20000,21000,20000,21000,22000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,760,780,770,750,710,670,680,650,650,670,670,680,710,640,660,630,620,640,650,520,500,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,29,27,27,23,22,21,21,21,20,20,18,18,17,17,14,13,13,12,12,14,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3600,3800,4000,4200,4200,4300,4600,4700,4700,5000,5000,4900,5000,4800,4600,4500,4700,4600,4700,4400,4400,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66,63,62,51,51,51,50,51,51,52,53,53,52,51,50,49,48,46,45,44,42,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4,4,4,4,4,3,4,3,3,4,4,4,4,5,5,6,6,6,8,8,9,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,7,6,6,6,5,5,6,5,5,5,4,4,4,3,4,4,4,4,4,4,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,5,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130,120,120,110,100,92,81,78,77,71,66,64,62,59,57,59,60,59,62,59,56,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170,140,150,160,170,180,170,180,190,200,200,200,200,200,210,210,220,220,230,220,220,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,229000,225000,210000,201000,194000,185000,167000,162000,155000,147000,134000,129000,120000,113000,104000,99000,94000,91000,88000,86000,79000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38000,36000,35000,31000,33000,32000,31000,30000,30000,28000,27000,27000,25000,24000,23000,22000,22000,22000,20000,19000,18000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38000,35000,34000,31000,33000,32000,30000,30000,29000,28000,26000,27000,25000,23000,22000,21000,21000,20000,19000,17000,17000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37000,34000,34000,31000,32000,31000,30000,29000,29000,27000,26000,26000,24000,23000,22000,21000,21000,20000,18000,17000,17000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,390,370,360,310,300,300,290,290,280,280,250,240,230,230,200,200,210,210,210,220,200,..,..,..
Number of maternal deaths,SH.MMR.DTHS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1500,1500,1400,1300,1300,1200,1100,1000,960,900,910,840,790,750,690,660,550,500,490,440,420,..,..,..
Number of maternal deaths,SH.MMR.DTHS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81,75,58,55,47,46,45,45,41,43,43,44,44,46,49,51,47,48,46,40,44,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120,110,110,98,94,88,87,86,90,92,89,84,79,84,95,94,88,95,110,110,110,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,670,590,610,590,590,570,550,540,550,510,510,490,450,440,420,410,390,360,340,340,330,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190,200,200,220,230,230,220,230,240,270,220,210,200,170,140,110,85,73,65,66,69,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28000,29000,30000,28000,28000,28000,26000,25000,24000,22000,21000,20000,18000,16000,15000,14000,12000,12000,11000,11000,10000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,300,290,280,280,260,260,250,240,250,250,240,240,230,220,210,200,200,200,190,180,180,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2700,2500,2500,2300,2200,2100,2000,1900,1800,1800,1700,1600,1600,1500,1400,1400,1400,1300,1300,1200,1300,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1400,1300,1200,1200,1100,1100,1100,1100,1100,1000,1000,980,950,930,890,880,840,780,800,760,810,..,..,..
Number of maternal deaths,SH.MMR.DTHS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2300,2100,2100,1900,1800,1700,1600,1500,1500,1400,1400,1300,1200,1200,1100,1100,1100,970,970,900,1000,..,..,..
Number of maternal deaths,SH.MMR.DTHS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,490,470,450,440,420,400,370,350,360,350,340,320,310,290,280,270,270,260,250,240,240,..,..,..
