Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.684760571,4.174895287,4.383672237,4.810639858,3.479449987,3.462009907,2.604199886,3.454459906,3.695219994,3.255800009,4.543970108,4.343190193,..,..,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.090219975,..,..,..,..,..,..,..,..,..,..,..,..,..,3.887419939,3.606129885,4.341670036,..,..,3.74496007,3.858340025,3.735929966,..,4.28008008,..,4.024030089,4.639014482,4.931210041,4.783307076,4.7926507,4.758470058,4.665563107,4.87887001,4.979930878,4.944317341,4.35243988,4.771326065,4.628623962,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.345824957,2.463350058,2.42614007,2.43543005,2.365010023,2.42751503,2.656599998,2.558520079,..,2.498270035,2.907900095,2.784990072,2.678254604,2.810414553,2.850709915,2.666670084,2.984197974,2.667730808,3.360853672,3.023458004,3.047399521,3.398740768,3.203484297,2.905294418,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.44698,3.814640045,3.083509922,3.37947011,3.536979914,3.592930079,3.430170059,3.458699942,3.117799997,3.138230085,3.227519989,3.281549931,3.191459894,3.275929928,3.509226084,..,3.41307497,3.240008354,3.30906105,3.539299965,3.216967106,3.437969923,3.962090015,3.611720085,3.152944803,3.916239977,3.342299938,3.022559881,2.744329929,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.182010174,6.597420216,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.111420155,..,..,..,7.029509068,6.659060478,6.54889822,6.17633009,6.502108574,5.734823704,5.812751293,5.575365543,6.193917274,5.514032841,4.749246597,5.610157013
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.7170496,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.713279963,..,..,..,..,1.65971005,..,1.544119954,1.644970059,2.244899988,2.104690075,2.873929977,3.142920017,2.976629972,2.98706007,2.565778971,2.506160021,3.074209929,3.28034997,3.237070084,3.217089891,3.246720076,3.15060997,2.632130384,2.583972216,2.647289991,1.92790997
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.090219975,5.722690105,5.058509827,..,..,..,..,..,..,..,..,..,..,2.567120075,..,2.607530117,..,..,..,..,2.120110035,2.281460047,..,..,2.920000076,3.421319962,3.24000001,3.081910849,3.869999886,2.930000067,3.099999905,2.754936695,2.466878891,2.183512926,2.073064327,2.667447329,2.297108889,2.332125902,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.525500059,..,..,3.079139948,..,..,..,..,..,..,2.222759962,..,..,2.356193304,2.647289991,2.542487621,2.144195795,2.251774788,2.365928173,2.349487543,2.303077459,2.993403196,2.574648857,3.64774847,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.032866716,..,5.021100044,..,3.930559993,..,4.22755003,..,..,..,4.124774933,..,..,..,..,..,..,3.860209942,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,1.458089948,..,1.936200023,1.780519962,1.923519969,1.843600035,1.165639997,1.71984005,1.935549974,2.400279999,2.607150078,..,1.597869992,1.617499948,2.56972003,1.361860037,1.26154995,1.282299995,..,1.046120048,1.067379951,..,..,..,..,..,3.731980085,..,4.039869785,4.521679878,4.580309868,4.833740234,4.017340183,3.535049915,3.486520052,3.860009909,4.128210068,4.462600231,4.844409943,5.531050205,5.019710064,5.290629864,5.345829964,5.436610222,5.361440182,5.776110172,5.545489788,5.454319954,4.877739906,4.771649837,5.276899815,4.641170025,4.805210114,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.848430037,..,..,2.235189915,2.772730112,2.469439983,2.135040045,2.145040035,2.486730099,2.712029934,2.715770006,3.018939972,3.172729969,3.840790033,3.249000072,3.143850088,2.772480011,2.650180101,2.247240067,2.80591011,2.75812006,2.707590103,2.255867958,2.571912289,2.705559969,2.767849922,2.491899967,0.242599994
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.763160229,4.395269871,4.714680195,4.798980236,4.872200012,..,4.356989861,4.623219967,..,4.702549934,4.827300072,5.797399998,6.75109005,5.914669991,6.347290039,6.442959785,4.857049465,5.888269901,5.491360188,4.456180573,4.548758984,4.435043335,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.000850201,5.889130116,5.646269798,..,5.471980095,5.364590168,..,5.397640228,5.268899918,5.057750225,4.9072299,4.739160061,4.666890144,4.784840107,4.682879925,5.505690098,5.244909763,..,..,..,..,..,4.759339809,5.222615719,5.305696487,5.245257854,5.193072319,5.271876335,5.163090229,4.969668865,4.901823521,5.396406651,6.150436401,6.006015778,5.559247971,5.519627094,5.437552452,5.4628582,5.43038559,5.321255684,5.409676075,5.508588791,5.378280163,5.333209991,5.206776619,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,4.147160053,4.282350063,4.450150013,4.515470028,4.655940056,5.127960205,5.237659931,4.95401001,5.159790039,5.038159847,5.008969784,5.367809772,5.362989902,5.303780079,5.294469833,5.297210217,5.499959946,5.376110077,5.190730095,5.01816988,4.957250118,5.103219986,5.296979904,5.251999855,..,5.428349972,5.259900093,..,6.103740215,6.112339973,5.588809967,5.575479984,5.522130013,5.361830235,5.302430153,5.249370098,5.226520061,5.146900177,5.263959885,5.730249882,5.700479984,5.592269897,5.480400085,5.547110081,5.447619915,5.456580162,5.47961998,5.371590137,5.226550102,5.217790127,5.571269989,5.494110107,4.774471283,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.057970047,..,..,3.337369919,3.512569904,..,3.380019903,4.212140083,3.853990078,3.503420115,3.154459953,3.286149979,3.447700024,2.974620104,2.555520058,2.549279928,2.44092989,3.224309921,2.780620098,2.435640097,2.067630053,2.442130089,2.633039951,2.951679945,2.903409958,2.473819971,2.455430031,3.176460028,4.332049847,3.702080011,3.046900034,3.582900286
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.232840061,..,..,..,..,..,..,..,..,..,2.451659918,2.355766296,2.387045145,2.385959864,2.314071655,2.296975136,2.586606741,2.691406488,2.485194921,2.617186308,3.790011644,3.006932497,2.836576223,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,2.012170076,2.307810068,2.023930073,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.874409914,2.575000048,2.496779919,..,2.351149797,2.312353849,2.645309925,2.476890087,2.467459917,2.668080091,2.802482843,2.327810049,2.388939857,2.384604454,2.552374601,2.221358061,1.98779726,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.130929947,0.937600017,1.071499944,1.011639953,1.032670021,1.223029971,1.271180034,1.343490005,1.513640046,..,..,1.519119978,1.425660014,1.631770015,1.692620039,..,..,..,1.952469945,..,2.132819891,2.125080109,2.171930075,2.017149925,2.069390059,1.940140009,..,2.131289959,2.202219963,2.05456996,1.939419985,..,2.132699966,2.046670675,1.966160059,2.098716736,1.872254133,2.221199989,1.850400329,1.655891299,1.681388021,1.765280604,1.831179976,1.711836696,1.775227427
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,6.150650024,6.790719986,6.722420216,7.523749828,..,5.9447999,6.517159939,..,..,..,..,..,..,..,..,..,..,..,..,..,6.638700008,..,..,..,..,..,..,..,4.341239929,4.71585989,6.055369854,5.880620003,6.245699883,6.024280071,5.669650078,..,5.220610142,4.920740128,5.1104002,6.052619934,..,5.257269859,5.134860039,6.121970177,5.176999092,4.683829784,4.349979877,5.133137226,4.086329937,4.168600082,4.863609791,4.416240215,4.044760227
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.000010014,6.196619987,..,..,6.310182095,5.712259769,5.871029854,6.076960087,5.152100086,5.713215351,4.368939877,5.220039845,4.684790134,4.959640026,5.009419918,4.818329811,4.787509918,4.946549892,4.795000076,5.381100178,4.979489803,4.862639904,4.606410027,4.628230095,4.951479912
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.762819767,5.731040001,5.98883009,5.436339855,5.380350113,5.310639858,5.435319901,5.316730022,..,..,..,4.852290154,4.577129841,4.300720215,..,..,..,..,5.372310162,5.411039829,2.988660097,3.049479961,..,..,..,5.532732964,5.676054955,5.789683819,5.891302109,5.629337788,5.795859814,5.62658596,5.518233776,6.332940102,6.458099842,6.442590237,6.431990147,6.255764961,6.630529881,6.590469837,6.451570034,6.461730003,6.425340176,6.381070137,6.33397007,6.801859856,6.355519772,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.047800064,3.695930004,4.250659943,..,3.915649891,4.026649952,..,..,..,4.319920063,4.820539951,5.264430046,5.51967907,5.47151041,5.151440144,5.167439938,5.390200138,5.721710205,5.949679852,6.126820087,5.964990139,5.216320038,5.948790073,4.596509933,4.25564003
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.747889996,1.921939969,2.113660097,2.365099907,2.159490108,2.283159971,2.566900015,2.656680107,2.56340003,2.363310099,2.777280092,3.089270115,3.679970026,4.400000095,3.562020063,3.327510118,3.161789894,3.17298007,2.899100065,3.535589933,2.931619883,2.965201139,3.094415188,3.203484297,3.377859116,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,4.107900143,..,3.434420109,..,..,..,..,..,..,..,..,..,3.034490108,..,..,..,..,3.136199951,3.150650024,3.4760499,..,..,..,..,..,2.152270079,..,..,..,..,1.666270018,1.775879979,1.988770008,..,..,..,2.289200068,2.306689978,2.19656992,2.385971308,2.279503107,1.536880016,1.501639962,1.915443897,1.324959993,1.93595469,1.926798224,1.890087724,1.884916902,1.922213435,1.933646798
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,1.87579,1.650560021,..,..,3.09239006,..,..,2.510020018,3.47623992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.786759853,5.449850082,..,..,6.123119831,6.764200211,..,..,4.569509983,4.418879986,3.823189974,4.407939911,..,5.255270004,5.548999786,5.782699108,5.891593933,6.227416515,5.743712902,4.509827614,5.543412685,6.598386288,7.469820023,5.845185757
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.195047855,6.629619122,6.847718239,6.713525295,6.434219837,6.720489979,6.723020077,7.574860096,6.973790169,6.450560093,6.627999783,6.803219795,7.478129864,8.143429756,8.15060997,8.097240448,8.015870094,8.091039658,8.437109947,7.962150097,7.575500011,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.314739704,3.018112898,4.264510155,2.83868432,3.892970085,4.044499874,3.019540787,4.136229992,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,4.387239933,3.906389952,3.262789965,3.674240112,5.649429798,6.063960075,5.40031004,5.952139854,6.141729832,5.46931982,..,..,5.552269936,5.551660061,5.650720119,5.185929775,6.117730141,6.151110172,..,5.739630222,..,6.840610027,..,..,..,..,..,..,..,..,..,..,..,..,10.67858982,..,9.04666996,..,9.825300217,..,10.82655334,8.109872818,8.017206192,7.88874197,8.394579887,8.73589325,7.809244633,7.905385971,8.398996353,8.058336258,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.568160057,..,..,4.756659985,3.800620079,3.948930025,3.844680071,3.750370026,..,3.974479914,4.4790802,4.870600224,4.974259853,5.268839836,5.463550091,5.648799896,5.737410069,5.855100155,5.838850021,5.948480129,6.24105978,6.314040184,6.32047987,6.088510036,5.963469982,5.771500111,5.49698019,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,10.57367039,8.935359955,..,7.240230083,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.904769897,..,..,..,3.046329975,3.514800072,3.043669939,..,3.241650105,3.487010002,..,3.565696001,4.469325542,4.018388271,4.704500198,3.261056423,2.457089901,2.425559998,2.500969887,2.705389977,2.86991334,2.484019995,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,6.239150047,4.995019913,4.039289951,8.793290138,3.39270997,1.961339951,1.970080018,..,2.114239931,1.545519948,1.191079974,1.616780043,1.697149992,..,..,..,..,4.737730026,5.409029961,4.69012022,3.959959984,3.668940067,3.747689962,4.29403019,..,..,..,..,5.253950119,4.932050228,3.705909967,..,..,..,..,..,..,..,..,..,2.046610117,3.322099924,2.889590025,..,3.353189945,..,4.425409794,..,..,..,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.52947998,..,..,..,..,..,..,..,..,..,4.454060078,5.429619789,5.2604599,4.950489998,4.170660019,2.372070074,2.230079889,..,2.739429951,..,4.219832897,3.384239912,3.386080027,3.998450041,4.249889851,4.108799934,3.903460026,3.680340052,4.219089985,4.274290085,3.857460022,3.546900034,3.476500034,4.057660103,4.070053101,3.912084341,3.393708229,4.077559948,4.047090054,4.199029922,4.505139828,4.73032999,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.679829955,..,1.961799979,..,..,1.754480004,..,1.763960004,..,..,1.426079988,..,..,..,..,..,3.451100111,..,1.440260053,..,..,..,..,..,..,..,..,3.941139936,3.982189894,4.07983017,..,..,3.502229929,3.985150099,3.603159904,4.083439827,4.053299904,3.67008996,..,5.628469944,5.488609791,5.407136917,5.150865078,5.224015236,5.276512146,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.803359985,..,3.346760035,..,..,..,..,..,..,..,..,3.359329939,3.493659973,3.805850029,..,4.565269947,5.015110016,4.083240032,..,..,3.417449951,2.645479918,2.903909922,3.004930019,..,3.74496007,3.632159948,..,..,5.192900181,6.171949863,6.678016663,6.240096092,6.034728527,5.995399952,7.516379833,7.102909565,4.96585083,5.009188652,5.413527489,5.346684456,5.321585178,4.871141911,4.821047306,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.391769886,6.801680088,..,..,7.876820087,..,7.476640224,..,6.529600143,4.959819794,5.034649849,4.865869999,5.076580048,4.597849846,5.397695541,4.561570168,4.521349907,4.806220055,4.754759789,4.592780113,4.787922859,4.165299892,..,6.037500858,4.672885418,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.259070039,..,1.666810036,1.722219944,1.711210012,..,1.719820023,..,..,1.599300027,..,1.665680051,1.533789992,1.510689974,1.414414525,1.482026219,1.566736341,1.703461528,1.870819092,2.096460581,2.447859287,2.825654745,3.002350092,3.011626482,2.883492708,2.951152325
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,3.079869986,3.363889933,..,..,..,..,..,..,..,..,..,2.984970093,3.496890068,3.246370077,..,2.848340034,2.93091011,2.714730024,2.648960114,3.287100077,3.220230103,2.750999928,..,..,..,..,..,..,..,1.702849984,2.297339916,..,2.822590113,2.795300007,2.65651989,2.539910078,2.87816,2.498270035,2.907900095,2.84803009,2.653369904,2.603060007,2.655479908,2.583960056,2.657919884,2.562340021,3.059629917,3.030960083,3.047399521,3.103901386,2.827640772,2.617684364,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,7.684299946,7.589839935,7.013869762,6.667160034,6.421319962,6.698420048,6.710919857,7.073830128,6.692200184,6.462890148,6.409019947,6.49725008,6.855470181,6.61841011,6.189430237,6.020589828,6.298279762,6.150229931,6.074069977,5.969220161,6.859519958,6.746630192,7.678349972,6.658299923,6.304769993,..,..,5.493770123,5.530799866,5.423319817,4.953030109,4.993080139,..,..,4.765880108,..,4.766409874,4.62612009,4.840579987,5.356369972,5.262050152,4.692587376,4.589009762,4.843589783,4.739379883,4.816420078,4.959969997,4.888979912,4.772930145,4.887949944,4.748600006,4.139571667,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.163769484,1.136700034,1.455420017,1.312530041,1.488940001,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.170530081,..,..,..,..,..,..,..,2.207750082,2.548049927,..,..,2.244199991,2.276309967,..,..,..,..,..,..,..,1.690019965,1.612650037,..,1.519569993,1.539800048,1.624529958,1.652220011,1.415060043,1.313320041,1.290009975,1.254580021,1.117609978,1.107920051,1.980347276,2.63821435,2.220153332,1.91022861,1.754088998,1.753650188,1.565876007,1.767920732,2.1446805,1.87251687,2.115091324,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.992534876,4.700045109,4.70306015,4.642334938,4.334750175,..,4.942009926,4.579434872,4.983930111,5.228459835,5.179230213,5.057149887,4.834060192,4.878399849,4.825729847,4.595210075,4.839900017,4.946360111,4.723750114,4.56317997,4.717720032,4.521160126,4.486579895,4.817009926,4.65749979,4.077559948,4.243569851,4.273119926,4.721590042,4.684060097,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.27335,1.64902997,3.227859974,2.646709919,2.42614007,..,..,1.592949986,1.694769979,..,..,..,2.311739922,1.981940031,2.2579,2.206150055,2.850709915,2.320312262,2.342831612,2.388475895,2.454819918,2.259474993,2.372457981,2.739603996,2.88812995,2.538672924,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.751209974,3.5947299,..,..,3.070450068,3.4823699,4.21999979,4.914299965,..,..,..,..,..,2.82329011,..,..,2.250159979,..,..,2.383719921,2.511820078,2.564699888,2.777209997,2.985169888,3.323129892,3.708389997,3.757070065,..,4.048810005,3.918689966,3.543070078,3.280169964,3.040149927,3.233160019,3.79189992,4.254759789,4.189539909,4.061729908,..,4.548140049,4.751679897,4.903900146,5.36646986,5.432789803,5.473060131,5.626309872,5.629930019,4.999239922,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,1.388739944,1.604760051,1.650820017,1.761150002,1.708500028,1.816570044,1.749539971,1.958840013,2.14805007,1.911900043,1.948809981,2.034480095,2.076920033,1.998630047,2.008140087,2.061549902,1.804250002,1.764179945,..,..,..,1.65455997,1.657850027,1.985710025,1.841920018,1.853389978,..,1.844329953,1.888039947,..,..,..,..,..,2.391905546,2.441284418,2.700734854,3.631788254,3.751522064,3.559665203,3.809216976,4.297888756,4.129804134,4.105360031,4.242012501,4.206385136,4.111331463,4.024424076,4.059394836,4.233381271,3.988325119,4.023569584,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.754340053,1.729120016,2.597239971,..,..,3.004290104,2.715270042,..,..,..,2.705250025,..,..,..,..,..,..,..,..,3.926440001,4.44080019,3.511209965,3.708679914,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.201359987,..,..,..,2.258419991,..,..,..,..,..,4.42264986,..,..,2.830450058,2.747839928,2.382760048,2.744729996,2.545059919,..,..,..,..,2.378050804,2.274853945,2.431644201,..
"Public spending on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.267309904,2.535049915,2.799819946,1.29945004,0.704140007,0.825699985,0.722500026,0.861199975,0.814840019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.524979949,..,..,2.062210083,1.951429963,2.170439959,2.118690014,1.454949975,..,..,2.622638464,2.660484791,3.002521276,..
